sk_evt,sk_org,sk_data_inicio,sk_data_fim,evt_id_evento,evt_dt_inicio,evt_nr_ano,evt_nr_mes,evt_nr_semana_ano,data_tx_ano_mes,evt_dt_fim,org_id_orgao,org_sg_orgao,org_tx_nome,org_tx_tipo_curado,evt_tx_uri,evt_ts_inicio,evt_ts_fim,evt_tx_descricao,evt_tx_tipo,evt_tx_situacao,evt_tx_tipo_curado,evt_tx_situacao_curada,evt_fl_inicio_valido,evt_fl_fim_valido,evt_fl_periodo_valido,evt_fl_sessao,evt_fl_audiencia_publica,evt_fl_reuniao,evt_fl_encerrado,evt_fl_cancelado,evt_fl_possui_registro,evt_tx_url_registro,evt_tx_local_interno,evt_tx_predio,evt_tx_sala,evt_tx_andar,evt_tx_local_externo,evt_tx_tipo_local,evt_qt_orgaos,org_id_orgao_principal,org_sg_orgao_principal,org_tx_nome_principal,org_tx_tipo_principal,org_tx_siglas_relacionadas,bronze_ts_ingestao,bronze_dt_ingestao,bronze_tx_endpoint,bronze_id_origem,bronze_id_batch,bronze_tx_record_hash,gold_ts_processamento,gold_id_batch
2954,146,20230705,,68737,2023-07-05,2023,7,27,2023-07,,6174,CMADS,Comissão De Meio Ambiente E Desenvolvimento Sustentável,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68737,2023-07-05T09:00:00.000Z,,"Transição Para Uma Economia De Baixo Carbono: A Experiência Do Pacto Verde Europeu  Ciclo De Diálogos União Europeia - Brasil Sobre Prioridades Legislativas Tema: \"transição Para Uma Economia De Baixo Carbono: A Experiência Do Pacto Verde Europeu\" Convidados: Ignacio Ybáñez Embaixador Da União Europeia No Brasil Mercedes Sánchez Varela Consultora Na Gestão De Projetos De Assistência Técnica Da União Europeia (ue) Membro Do Conselho Do Instituto Europeu De Políticas Ambientais (ieep)",Debate,Cancelada,Debate,Cancelado,1,1,1,0,0,0,0,1,0,,"Anexo Ii, Plenário 09",,,,,Câmara,1,6174,CMADS,Comissão de Meio Ambiente e Desenvolvimento Sustentável,Comissão Permanente,CMADS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68737,ba097954-315f-424f-8c3d-7a696a933edf,db3a3e5e0ab686e369ab0cdec3b0dc5619dd91c10f402be5e6219b78fad87174,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2956,1531,20230628,20230628,68739,2023-06-28,2023,6,26,2023-06,2023-06-28,537236,CESPO,Comissão Do Esporte,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68739,2023-06-28T10:06:00.000Z,2023-06-28T10:14:00.000Z,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=c79v6IaOHI8,"Anexo Ii, Plenário 04",,,,,Câmara,1,537236,CESPO,Comissão do Esporte,Comissão Permanente,CESPO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68739,ba097954-315f-424f-8c3d-7a696a933edf,f077a447bf154efb8927be64dbef17d95a452d126922be33b12c1e46120d88ad,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2966,66,20230705,,68750,2023-07-05,2023,7,27,2023-07,,5503,CSPCCO,Comissão De Segurança Pública E Combate Ao Crime Organizado,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68750,2023-07-05T16:30:00.000Z,,"Debate Sobre Prisões Ilegais De 8 De Janeiro E O Desrespeito Às Prerrogativas Dos Advogados  Req 115/2023 Cspcco, Dos Deputados Marcel Van Hattem E Deputado Sanderson; Req 195/2023 Cspcco, Do Deputado Sanderson; Req 200/2023 Cspcco, Do Deputado Delegado Ramagem E Req 204/2023 Cspcco, Do Deputado Sanderson Convidados: 1) Alexandre De Moraes (aguardando Confirmação)    Ministro    Supremo Tribunal Federal 2) Andrei Augusto Passos Rodrigues (aguardando Confirmação)    Diretor-geral    Polícia Federal 3) Beto Simonetti (aguardando Confirmação)    Presidente    Conselho Federal Da Ordem Dos Advogados Do Brasil - Oab 4) Bruno Jordano (aguardando Confirmação)    Advogado    Associação Dos Familiares E Vítimas De 08 De Janeiro - Asfav 5) Carlos Frederico Santos (aguardando Confirmação)    Subprocurador-geral Da República    Ministério Público Federal 6) Carolina Siebra (aguardando Confirmação)    Advogada 7) Ezequiel Sousa Silveira (confirmado)    Advogado    Associação Dos Familiares E Vítimas De 08 De Janeiro - Asfav 8) Gabriela Fernanda Ritter (aguardando Confirmação)    Presidente    Associação Dos Familiares E Vítimas De 8 De Janeiro - Asfav 9) Gustavo De Almeida Ribeiro (aguardando Confirmação)    Defensor Público Federal    Defensoria Pública Da União 10) Luizianne Lins (aguardando Confirmação)    Presidente    Comissão De Direitos Humanos, Minorias E Igualdade Racial Da Câmara Dos Deputados 11) Sebastião Coelho (confirmado)    Desembargador Tribunal De Justiça Do Distrito Federal E Territórios 12) Senador Paulo Paim (aguardando Confirmação)    Presidente    Comissão De Direitos Humanos E Legislação Participativa Do Senado Federal 13) Sílvio Luiz De Almeida (aguardando Confirmação)   Ministro    Ministério Dos Direitos Humanos E Da Cidadania 14) João Alberto Da Cunha Filho (confirmado) Advogado 15) Rodrigo Saraiva Marinho (confirmado) Advogado 16) Gustavo De Almeida Ribeiro (aguardando Confirmação) Defensor Público Federal    Defensoria Pública Da União 17) Cláudio Luis Caivano (confirmado) Advogado",Audiência Pública,Cancelada,Audiência Pública,Cancelado,1,1,1,0,1,0,0,1,0,,"Anexo Ii, Plenário 06",,,,,Câmara,1,5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Comissão Permanente,CSPCCO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68750,ba097954-315f-424f-8c3d-7a696a933edf,bbc9bad2d78273a1c0a372aaf629e18ace71c0ae51e2ffffea544511e914869e,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2971,1,20230628,20230628,68756,2023-06-28,2023,6,26,2023-06,2023-06-28,111,CN,Congresso Nacional,Órgão Do Congresso Nacional,https://dadosabertos.camara.leg.br/api/v2/eventos/68756,2023-06-28T09:16:00.000Z,2023-06-28T10:48:00.000Z,Celebração Dos 150 Anos Do Nascimento De Alberto Santos Dumont.,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,0,,Plenário Do Senado Federal,,,,,Câmara,1,111,CN,CONGRESSO NACIONAL,Órgão do Congresso Nacional,CN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68756,ba097954-315f-424f-8c3d-7a696a933edf,e9db5c2c7ba3932157fdaa46848869173e4d2a73ce14c7e522ee36703a239df1,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2983,15,20230705,,68771,2023-07-05,2023,7,27,2023-07,,2015,CTRAB,Comissão De Trabalho,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68771,2023-07-05T10:00:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 12",,,,,Câmara,1,2015,CTRAB,Comissão de Trabalho,Comissão Permanente,CTRAB,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68771,ba097954-315f-424f-8c3d-7a696a933edf,d536ab6c0d602224ca97e000896efdb0df5a7054ba0a4afbf8d4293d2f815693,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2989,16,20230712,,68777,2023-07-12,2023,7,28,2023-07,,2016,CVT,Comissão De Viação E Transportes,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68777,2023-07-12T09:00:00.000Z,,"Atuação Do Exército Brasileiro Como Executor De Obras De Infraestrutura Rodoviária  (req 56/2023 Cvt, Do Deputado Alex Santana) Convidados: 1. Gen. Ex. Tomás Miguel Miné Ribeiro Paiva, Comandante Do Exército Brasileiro; 2. Gen. Ex. Anísio David De Oliveira Júnior, Chefe Do Departamento De Engenharia E Construção (dec) Do Exército; 3. Gen. Bda. Eng. Mil. Francisco Eduardo Lima De Medeiros, Diretor De Obras Militares Do Exército; E 4. Gen. Div. Rogério Cetrim De Siqueira, Diretor De Obras De Cooperação Do Exército.",Audiência Pública,Cancelada,Audiência Pública,Cancelado,1,1,1,0,1,0,0,1,0,,"Anexo Ii, Plenário 11",,,,,Câmara,1,2016,CVT,Comissão de Viação e Transportes,Comissão Permanente,CVT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68777,ba097954-315f-424f-8c3d-7a696a933edf,120e0721c60785184d17ac20b29d76d53d3be10b30542ecdffb08e87c6a0c871,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2990,2245,20230707,,68778,2023-07-07,2023,7,27,2023-07,,539432,SUBTIRES,Subcomissão Especial Do Tiro Esportivo,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68778,2023-07-07T10:00:00.000Z,,"Participação Da Mulher No Tiro Esportivo  Mesa Redonda , No Âmbito Da Subcomissão Do Tiro Esportivo, Para Debater A Participação Da Mulher No Tiro Esportivo, Em Atenção Ao Requerimento Nº 55, De Autoria Do Deputado Marcos Polllon. Convidados Confirmaados: - Michelle Rocha Anechini Lara Leite, Advogada E Atleta De Tiro Prático(presencial); Aguardando Confirmação: -  Bruna Soares Mirandola, Atleta De Tiro Prático; - Catarina Fiorini Oeschsler, Atleta De Tiro Prático; - Cleide Aparecida Paris, Empresária, Fabricante De Materiais Esportivos, E Atleta De Tiro; - Edilaine Mansueto, Policial Militar Do Ms E Instrutora De Tiro; - Juliana Marques Trovão Sacchi, Instrurora De Tiro E Atleta; - Cristiane Lemos Capistrano, Atiradora Esportiva E Palestrante; - Fabi Venera, Empresária E Organizadora Da Texas Expotiro.",Mesa Redonda,Cancelada,Mesa Redonda,Cancelado,1,1,1,0,0,0,0,1,0,,"Anexo Ii, Plenário 04",,,,,Câmara,1,539432,SUBTIRES,Subcomissão Especial do Tiro Esportivo,Subcomissão,SUBTIRES,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68778,ba097954-315f-424f-8c3d-7a696a933edf,28497ae33ca835948669cd69859709b361e3534b07684a0e62ebda7ea05eca73,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2991,66,20230704,,68779,2023-07-04,2023,7,27,2023-07,,5503,CSPCCO,Comissão De Segurança Pública E Combate Ao Crime Organizado,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68779,2023-07-04T15:00:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 06",,,,,Câmara,1,5503,CSPCCO,Comissão de Segurança Pública e Combate ao Crime Organizado,Comissão Permanente,CSPCCO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68779,ba097954-315f-424f-8c3d-7a696a933edf,7335211e2da2d063b71d10cc4dc942f98a4bd6c6d2b865663adc0bb1e8bdc182,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2992,12,20230705,,68781,2023-07-05,2023,7,27,2023-07,,2011,CFFC,Comissão De Fiscalização Financeira E Controle,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68781,2023-07-05T10:00:00.000Z,,Discussão E Votação De Propostas Legislativas  Pauta A Ser Divulgada.,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 09",,,,,Câmara,1,2011,CFFC,Comissão de Fiscalização Financeira e Controle,Comissão Permanente,CFFC,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68781,ba097954-315f-424f-8c3d-7a696a933edf,6a872cb6ceff576a1419193a02be92dc7f7ac97708cd148b95a79ed8ef7cfcde,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2993,3,20230706,,68782,2023-07-06,2023,7,27,2023-07,,2001,CAPADR,"Comissão De Agricultura, Pecuária, Abastecimento E Desenvolvimento Rural",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68782,2023-07-06T10:00:00.000Z,,"O Aumento Do Percentual De Biodiesel No Combustível E A Qualidade Do Biodiesel Produzido No Brasil  Convidados: -representante Do Ministério De Minas E Energia  -representante Da Agência Nacional Do Petróleo, Gás E Biocombustíveis - Anp; -representante Da Confederação Nacional Do Transporte - Cnt; -representante Da Associação Nacional Dos Fabricantes De Veículos Automotores - Anfavea;  -representante Da União Brasileira Do Biodiesel E Bioquerosene - Ubrabio; -representante Da Associação Dos Produtores De Biocombustíveis Do Brasil - Aprobio; -representante Do Instituto Brasileiro De Petróleo E Gás - Ibp; -representante Da Associação Brasileira Das Indústrias De Óleos Vegetais - Abiove; -representante Da Petróleo Brasileiro S.a. - Petrobras; (req 59/2023 Capadr, Do Deputado Alceu Moreira; Req 85/2023 Capadr, Do Deputado Alceu Moreira)",Audiência Pública,Cancelada,Audiência Pública,Cancelado,1,1,1,0,1,0,0,1,0,,"Anexo Ii, Plenário 06",,,,,Câmara,1,2001,CAPADR,"Comissão de Agricultura, Pecuária, Abastecimento e Desenvolvimento Rural",Comissão Permanente,CAPADR,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68782,ba097954-315f-424f-8c3d-7a696a933edf,42ac54fa80d5b745390cfe80c6372b992b9731b8ef72fa3bde81f3b21145b7ff,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
2997,12,20230705,,68786,2023-07-05,2023,7,27,2023-07,,2011,CFFC,Comissão De Fiscalização Financeira E Controle,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68786,2023-07-05T10:30:00.000Z,,"Comparecimento Do Ministro De Estado Da Educação, Camilo Santana.  Comparecimento Do Ministro De Estado Da Educação, Camilo Santana Para Prestar Esclarecimentos Sobre Os Assuntos Abaixo Relacionados: 1) Sobre A Portaria Nº 665/2023, Do Instituto Federal De Educação, Ciência E Tecnologia Do Espírito Santo, Que Dispõe Sobre A Utilização De Banheiros, Dormitórios, Vestiários E Demais Espaços Segregados Por Gênero Conforme A Identidade De Gênero Individual. (req 89/2023 - Dep. Evair Vieira De Melo); 2) Acerca Das Ações E Do Planejamento Envolvendo As Políticas De Alfabetização. (req 90/2023 - Dep. Junio Amaral); 3)  Acerca Do Programa Nacional Das Escolas Cívico-militares (pecim).  (req 91/2023 - Dep. Junio Amaral);  4) Sobre A Limitação De Novos Cursos De Medicina Apenas Onde Faltam Médicos.  (req 94/2023 -dep. Evair Vieira De Melo); 5) Sobre A Suspenção Por 60 Dias Da Implementação Do Novo Ensino Médio. (req 100/2023 - Dep. Evair Vieira De Melo); 6)sobre A Inclusão Do Mst Na Comissão Nacional De Educação Do Campo - Conec, Bem Como Quanto Os Critérios Normativos Para Seleção Dos Representantes Dos Órgãos E Entidades Que Compõe A Comissão. (req  229/2023 - Dep. Evair Vieira De Melo).",Reunião De Comparecimento De Ministro(a),Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 09",,,,,Câmara,1,2011,CFFC,Comissão de Fiscalização Financeira e Controle,Comissão Permanente,CFFC,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68786,ba097954-315f-424f-8c3d-7a696a933edf,ab7db0923de0faf2c5eb31d3df70129c0d34fe63948f4102b75b8f856d50675f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3004,2260,20230802,20230802,68794,2023-08-02,2023,8,31,2023-08,2023-08-02,539461,CPIPIRAM,"Comissão Parlamentar De Inquérito Destinada A Investigar Indícios De Operações Fraudulentas Sofisticadas Na Gestão De Diversas Empresas De Serviços Financeiros Que Prometem Gerar Patrimônio Por Meio De Gestão De Criptomoedas, Com Divulgação De Informações Falsas Sobre Projetos Ou Serviços E Promessa De Rentabilidade Anormalmente Alta Ou Garantida E Inexistência De Taxas, Mas Constituindo-se Em Sistema De Remuneração Alimentado Pela Entrada De Novos Participantes (o Que Tem Trazido Prejuízos Vultosos Aos Investidores E A Toda A Sociedade, Entre Os Anos De 2019 E 2022)",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68794,2023-08-02T15:54:00.000Z,2023-08-02T16:31:00.000Z,Deliberação De Requerimentos  A - Deliberação De Requerimentos,Reunião Deliberativa,Encerrada (final),Reunião,Encerrado,1,1,1,0,0,1,1,0,1,https://www.youtube.com/watch?v=ygeOSZFRjxo,"Anexo Ii, Plenário 13",,,,,Câmara,1,539461,CPIPIRAM,"Comissão Parlamentar de Inquérito destinada a investigar indícios de operações fraudulentas sofisticadas na gestão de diversas empresas de serviços financeiros que prometem gerar patrimônio por meio de gestão de criptomoedas, com divulgação de informações falsas sobre projetos ou serviços e promessa de rentabilidade anormalmente alta ou garantida e inexistência de taxas, mas constituindo-se em sistema de remuneração alimentado pela entrada de novos participantes (o que tem trazido prejuízos vultosos aos investidores e a toda a sociedade, entre os anos de 2019 e 2022)",Comissão Parlamentar de Inquérito,CPIPIRAM,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68794,ba097954-315f-424f-8c3d-7a696a933edf,70ca2dee0fd4d9397f9104c71557a6b9eab788549d3c3dbe4640c55dfd1dbfc9,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3008,2260,20230712,20230712,68798,2023-07-12,2023,7,28,2023-07,2023-07-12,539461,CPIPIRAM,"Comissão Parlamentar De Inquérito Destinada A Investigar Indícios De Operações Fraudulentas Sofisticadas Na Gestão De Diversas Empresas De Serviços Financeiros Que Prometem Gerar Patrimônio Por Meio De Gestão De Criptomoedas, Com Divulgação De Informações Falsas Sobre Projetos Ou Serviços E Promessa De Rentabilidade Anormalmente Alta Ou Garantida E Inexistência De Taxas, Mas Constituindo-se Em Sistema De Remuneração Alimentado Pela Entrada De Novos Participantes (o Que Tem Trazido Prejuízos Vultosos Aos Investidores E A Toda A Sociedade, Entre Os Anos De 2019 E 2022)",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68798,2023-07-12T14:07:00.000Z,2023-07-12T16:08:00.000Z,"Tomada De Depoimento  Tomada De Depoimento Convocado: Glaidson Acacio Dos Santos, Sócio Da Empresa Gas Consultoria & Tecnologia  (requerimento N. 19/2023, Do Deputado Luciano Vieira) (requerimento N. 29/2023, Do Deputado Aureo Ribeiro) (requerimento N. 38/2023, Do Deputado Caio Viana)",Tomada De Depoimento,Encerrada (final),Tomada De Depoimento,Encerrado,1,1,1,0,0,0,1,0,0,,"Anexo Ii, Plenário 08",,,,,Câmara,1,539461,CPIPIRAM,"Comissão Parlamentar de Inquérito destinada a investigar indícios de operações fraudulentas sofisticadas na gestão de diversas empresas de serviços financeiros que prometem gerar patrimônio por meio de gestão de criptomoedas, com divulgação de informações falsas sobre projetos ou serviços e promessa de rentabilidade anormalmente alta ou garantida e inexistência de taxas, mas constituindo-se em sistema de remuneração alimentado pela entrada de novos participantes (o que tem trazido prejuízos vultosos aos investidores e a toda a sociedade, entre os anos de 2019 e 2022)",Comissão Parlamentar de Inquérito,CPIPIRAM,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68798,ba097954-315f-424f-8c3d-7a696a933edf,67ca93b5ed3f33919a55d037833b0cdd3252e49ca3a6c973ff30ed578f6df92c,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3010,2,20230630,20230630,68800,2023-06-30,2023,6,26,2023-06,2023-06-30,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/68800,2023-06-30T10:22:00.000Z,2023-06-30T12:02:00.000Z,Homenagem Aos(às) Pioneiros(as) Da Construção De Brasília,Sessão Não Deliberativa Solene,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=2TNwc4gtO-o,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68800,ba097954-315f-424f-8c3d-7a696a933edf,4342e29abd3ef7ed8aeaddc101391a47f885c98189f2b56e47013a2fa596e20f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3021,11,20230705,,68811,2023-07-05,2023,7,27,2023-07,,2010,CFT,Comissão De Finanças E Tributação,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68811,2023-07-05T09:00:00.000Z,,"Reforma Tributária No Setor De Serviços  Convidados: 1) Associação Brasileira Das Redes De Farmácias E Drogarias - Abrafarma (não Virá) 2) João Carlos Galassi, Presidente Da Associação Brasileira De Supermercados - Abras (confirmado) 3) Elizabeth Guedes, Presidente Da Associação Nacional Das Universidades Particulares - Anup (confirmado) 4) Murillo Estevam Allevato Neto, Representante Da Associação Brasileira Da Educação Básica Da Livre Iniciativa - Abreduc (confirmado) 5) Bruno Sobral De Carvalho, Diretor Executivo Da Confederação Nacional De Saude, Hospitais, Estabelecimentos E Serviços - Cnsaúde (confirmado) 6) Fábio Bentes, Economista Da Diretoria De Economia E Inovação Da Confederação Nacional Do Comércio De Bens, Serviços E Turismo - Cnc (confirmado) 7) Edison João Costa, Presidente Da Associação Nacional Dos Profissionais E Empresas Promotoras De Crédito E Correspondentes - Aneps (confirmado) 8) Instituto De Pesquisa Econômica Aplicada - Ipea (não Virá) 9) Sérgio Gobetti, Professor Da Universidade De Brasília - Unb (não Virá) (req 38/2023 Cft, Do Deputado Capitão Alberto Neto)",Audiência Pública,Cancelada,Audiência Pública,Cancelado,1,1,1,0,1,0,0,1,0,,"Anexo Ii, Plenário 04",,,,,Câmara,1,2010,CFT,Comissão de Finanças e Tributação,Comissão Permanente,CFT,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68811,ba097954-315f-424f-8c3d-7a696a933edf,ad2ee304579ff9b5e89d88e335f7b475959a0a012837de20020a0675967c15d4,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3023,1531,20230705,,68816,2023-07-05,2023,7,27,2023-07,,537236,CESPO,Comissão Do Esporte,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68816,2023-07-05T13:00:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 04",,,,,Câmara,1,537236,CESPO,Comissão do Esporte,Comissão Permanente,CESPO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68816,ba097954-315f-424f-8c3d-7a696a933edf,d481c0c8c0df3de49f5785a9de0c5bde5009aed195f3a2eae11f9aa76292c3ad,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3028,18,20230712,,68822,2023-07-12,2023,7,28,2023-07,,2018,CREDN,Comissão De Relações Exteriores E De Defesa Nacional,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68822,2023-07-12T09:00:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 03",,,,,Câmara,1,2018,CREDN,Comissão de Relações Exteriores e de Defesa Nacional,Comissão Permanente,CREDN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68822,ba097954-315f-424f-8c3d-7a696a933edf,d4b0dfffeeb9cafbdf98c55d5015c8000a61af37d2d11087d3e0f99eadeaed07,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3029,2,20230703,20230703,68823,2023-07-03,2023,7,27,2023-07,2023-07-03,180,PLEN,Plenário,Plenário,https://dadosabertos.camara.leg.br/api/v2/eventos/68823,2023-07-03T18:00:00.000Z,2023-07-03T23:35:00.000Z,Sessão Deliberativa Extraordinária (semipresencial),Sessão Deliberativa,Encerrada,Sessão,Encerrado,1,1,1,1,0,0,1,0,1,https://www.youtube.com/watch?v=2gDpXi4adhY,Plenário Da Câmara Dos Deputados,,,,,Câmara,1,180,PLEN,Plenário,Plenário Virtual,PLEN,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68823,ba097954-315f-424f-8c3d-7a696a933edf,ce4e4a912d302a62b83cb00aa547d043b4d5afd8111db263bcbc5f63625a5d34,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3040,1798,20230712,,68837,2023-07-12,2023,7,28,2023-07,,537871,CIDOSO,Comissão De Defesa Dos Direitos Da Pessoa Idosa,Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68837,2023-07-12T12:30:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Cancelada,Reunião,Cancelado,1,1,1,0,0,1,0,1,0,,"Anexo Ii, Plenário 12",,,,,Câmara,1,537871,CIDOSO,Comissão de Defesa dos Direitos da Pessoa Idosa,Comissão Permanente,CIDOSO,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68837,ba097954-315f-424f-8c3d-7a696a933edf,e2ce1910d640eb6f2cc48c8169e6a40fe9595f55451b57ed4197a21aafabe148,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3045,2224,20230712,,68843,2023-07-12,2023,7,28,2023-07,,539387,CPASF,"Comissão De Previdência, Assistência Social, Infância, Adolescência E Família",Comissão,https://dadosabertos.camara.leg.br/api/v2/eventos/68843,2023-07-12T10:00:00.000Z,,Discussão E Votação De Propostas Legislativas,Reunião Deliberativa,Encerrada (termo),Reunião,Encerrado,1,1,1,0,0,1,1,0,0,,"Anexo Ii, Plenário 07",,,,,Câmara,1,539387,CPASF,"Comissão de Previdência, Assistência Social, Infância, Adolescência e Família",Comissão Permanente,CPASF,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68843,ba097954-315f-424f-8c3d-7a696a933edf,a8f7ce376a5a74d413875925641bc953d035252249f30cec5f799dcf13b7610f,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
3049,,20230705,,68848,2023-07-05,2023,7,27,2023-07,,,,,,https://dadosabertos.camara.leg.br/api/v2/eventos/68848,2023-07-05T17:00:00.000Z,,Instalação  Da Frente Parlamentar Mista Em Defesa Dos  Aposentados  E Pensionistas,Reunião Técnica,Convocada,Reunião,Convocado,1,1,1,0,0,1,0,0,0,,"Anexo Ii, Plenário 01",,,,,Câmara,1,100950,EVENTOS,Eventos,Órgão da Câmara dos Deputados,EVENTOS,2026-05-05T05:26:40.074Z,2026-05-05,/eventos,68848,ba097954-315f-424f-8c3d-7a696a933edf,17d5f7c9b7628bb74a4573229ac30dd8b0315c1df726d86fbce9134086c3fe88,2026-05-13T20:12:09.803Z,70d5dd9f-0fc7-4cd3-b571-7dcc409f3995
